"OUTLET_ID","LATITUDE","LONGITUDE","DEALER_NAME","GSSN_OUTLET_ID","DEALER_PHONE","DEALER_FAX","DEALER_ADDRESS_LINE1","DEALER_ADDRESS_LINE2","DEALER_CITY","DEALER_STATE","DEALER_ZIP","DEALER_REGION_CODE","MAYBACH_DEALER_INDICATOR_FRANCHISE","ELITE_AMG_PERFORMANCE_CENTER","AMG_PERFORMANCE_CENTER_INDICATOR","SERVICE_ONLY_DEALER_INDICATOR","DEALER_PREMIUM_EXPRESS_INDICATOR","ZERO_EMISSION_VEHICLE_STATE_INDICATOR","FRANCHISE_MB","FRANCHISE_SM","FRANCHISE_SPRINTER","DEALER_WEBSITE","DEALER_WEBSITE_SERVICE","DEALER_WEBSITE_SALES","DEALER_COUNTRY","LANGUAGES_SPOKEN","CREATED_BY","CREATED_DATE","UPDATED_BY","UPDATED_DATE"
"55138","40.860275","-73.156413","Mercedes-Benz of Smithtown","GS0002847","(631) 265-2204","(631) 265-2968","630 Middle Country Road","","St. James","ny","11780","NORTHEAST","","","","","","","mb","","","","www.mbofsmithtown.com/service/schedule-service/","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"72120","34.186982","-79.817189","Mercedes-Benz of Florence","GS0032801","(843) 662-8711","(843) 669-0064","2199 David McLeod Blvd","","Florence","sc","29501","SOUTHERN","","","","","","","mb","","","","www.mercedesbenzofflorence.com/Schedule-Service.html","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"51146","40.516379","-74.371812","Ray Catena Motor Car Corporation","GS0002835","(732) 549-6600","(732) 549-9387","910 U S Highway Rte 1","","Edison","nj","8817","NORTHEAST","","","","","","","mb","","","","www.raycatenaedison.com/service/schedule-service/","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"51140","40.323731","-74.037788","Contemporary Motor Cars, Inc.","GS0002833","(732) 842-5353","(732) 842-3810","100 Oceanport Avenue","","Little Silver","nj","7739","NORTHEAST","","","","","","","mb","","","","www.cmcbenz.com/service/schedule-service/","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"55178","40.6879","-73.413699","Mercedes-Benz of Massapequa","GS0042075","(516) 541-4800","(631) 789-0100","101 East Sunrise Highway","","Amityville","ny","11701","NORTHEAST","","","","","","","mb","","","","mbmassapequaservice.com/service-appointment/","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"9133","41.02435","-73.635639","Mercedes-Benz of Greenwich","GS0031403","(203) 869-2850","(203) 869-2950","261 West Putnam Ave.","","Greenwich","ct","6830","NORTHEAST","","","","","","","mb","","","","www.greenwichmb.com/service/schedule-service/","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"55124","40.656863","-73.627643","Mercedes-Benz of Rockville Centre","GS0002845","(516) 766-6900","(516) 766-6933","650 Sunrise Highway","","Rockville Centre","ny","11570","NORTHEAST","","","","","","","mb","","","","www.mbrvc.com/service/schedule-service/","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"55110","40.7521","-73.927666","Silver Star Motors","GS0002849","(718) 361-2332","(718) 361-1790","36-11 Northern Boulevard","","Long Island City","ny","11101","NORTHEAST","","","","","","","mb","","","","www.silverstarny.com/schedule-car-maintenance-or-auto-repair-long-island-city-ny","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"39139","44.7719","-85.5013","Mercedes-Benz of Traverse City","GS0002808","(231) 938-3800","(231) 938-2683","3258 North US 31 South","","Traverse City","mi","49684","CENTRAL","","","","","","","mb","","","","www.foxmb.com/schedule-car-maintenance-or-auto-repair-traverse-city-mi","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"3106","32.23623","-110.864535","Mercedes-Benz of Tucson","GS0002658","(520) 886-1311","(520) 722-9648","6350 E. Grant Road","","Tucson","az","85715","WESTERN","","","","","","","mb","","","","www.tucson.mercedesdealer.com/service/index.htm","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"14318","27.952565","-82.730199","Lokey Motor Company","GS0002720","(727) 530-1661","(727) 530-5125","19820 U. S. Hwy 19 N.","","Clearwater","fl","33764","SOUTHERN","","","","","","","mb","","","","www.lokeymotorco.com/service/schedule-service.htm","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"14316","27.98486","-82.505296","Mercedes-Benz of Tampa","GS0002719","(813) 870-0010","(813) 865-8153","4400 North Dale Mabry Highway","","Tampa","fl","33614","SOUTHERN","","","","","","","mb","","","","","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"17302","33.96273","-84.365409","R B M of Atlanta, Inc.","GS0002735","(770) 390-0700","(770) 395-7521","7640 Roswell Road","","Atlanta","ga","30350","SOUTHERN","","","","","","","mb","","","","www.rbmofatlanta.com/service/schedule-service/","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"17114","34.134489","-84.239895","RBM of Alpharetta","GS0018704","(678) 637-2333","(678) 597-3715","345 Mcfarland Parkway","","Alpharetta","ga","30004","SOUTHERN","","","","","","","mb","","","","www.rbmofalpharetta.com/schedule-service/","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"80102","37.50417","-77.623429","Mercedes-Benz of Midlothian","GS0056856","(804) 545-9600","(804) 545-9639","12200 Midlothian Turnpike","","Midlothian","va","23113","NORTHEAST","","","","","","","mb","","","","www.mbofmidlothian.com/service/schedule-service/","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"17147","33.587993","-84.51308","Mercedes-Benz of South Atlanta","GS0043792","(855) 436-0029","(770) 969-7456","3775 Royal South Parkway","","Atlanta","ga","30349","SOUTHERN","","","","","","","mb","","","","www.southatlantamercedes.com/service/appointment-form.htm","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"84112","47.5842927","-122.3217823","Mercedes-Benz of Seattle","GS0032743","(206) 324-5959","(206) 325-6906","2025 Airport Way South","","Seattle","wa","98134","WESTERN","","","","","","","mb","","","","www.seattle.mercedesdealer.com/schedule-car-maintenance-or-auto-repair-seattle-wa","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"84100","47.238997","-122.374648","Mercedes-Benz of Tacoma","GS0002952","(253) 922-6820","(253) 474-0668","1701 Alexander Avenue E","","Fife","wa","98424","WESTERN","","","","","","","mb","","","","www.mercedesbenzoftacoma.com/schedule-service-appointment.htm","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"80134","37.396035","-79.228719","Berglund Luxury Auto","GS0037720","(434) 385-6226","(434) 385-7219","2643 Lakeside Drive","","Lynchburg","va","24501","NORTHEAST","","","","","","","mb","","","","www.lynchburgmercedes.com/service/schedule-service/","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"80206","37.630277","-77.535697","Mercedes-Benz of Richmond","GS0056857","(804) 755-9300","(804) 755-9339","8225 West Broad Street","","Richmond","va","23294","NORTHEAST","","","","","","","mb","","","","www.mbofrichmond.com/service/schedule-service/","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"70301","18.4353","-66.0143","Garage Isla Verde, Inc.","GS0034841","(787) 620-1313","(787) 791-4206","Ave Baldorioty De Castro","","Carolina","pr","979","SOUTHERN","","","","","","","mb","","","","www.givpr.com/service/schedule-service/","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"15311","27.847203","-82.690315","Crown Eurocars, Inc.","GS0002730","(727) 526-3738","(727) 522-4539","8302 US Highway19 North","","Pinellas Park","fl","33781","SOUTHERN","","","","","","","mb","","","","www.crowneurocars.com/service/schedule-service.htm","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"62100","40.813937","-81.3818757","Kempthorn Motors, Inc.","GS0002869","(330) 452-6511","(330) 455-0620","1449 Cleveland Ave. N W","","Canton","oh","44703","CENTRAL","","","","","","","mb","","","","www.kempthornmercedes.com/schedule-service.htm","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"75172","33.45383","-94.06512","Mercedes-Benz of Texarkana","GS0032740","(903) 334-6400","(903) 838-0219","806 Sowell Lane","","Texarkana","tx","75503","CENTRAL","","","","","","","mb","","","","www.mercedesoftexarkana.com/service/index.htm","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"62405","41.707409","-83.668771","Vin Devers, Inc.","GS0002878","(419) 885-5111","(419) 824-7955","5570 Monroe Street","","Sylvania","oh","43560","CENTRAL","","","","","","","mb","","","","www.vindeversmercedes.com/service/schedule-service/","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"62404","41.11031","-83.212451","Coppus Motors, Inc.","GS0002877","(419) 447-8131","(419) 447-8254","2190 West Market Street","","Tiffin","oh","44883","CENTRAL","","","","","","","mb","","","","coppus.mercedesdealer.com/schedule-car-maintenance-or-auto-repair-tiffin-oh","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"62113","40.759426","-82.566289","Mansfield Motor Group","GS0020754","(419) 529-7800","(419) 529-4445","1493 Park Avenue, West","","Mansfield","oh","44906","Central","","","","","","","mb","","","","www.mansfield.mercedesdealer.com/service/index.htm","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"84104","47.812794","-122.322302","Mercedes-Benz of Lynnwood","GS0015382","(425) 673-0505","(425) 673-5959","17800 Highway 99","","Lynnwood","wa","98037","WESTERN","","","","","","","mb","","","","www.lynnwood.mercedesdealer.com/service/schedule-service/","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"62111","41.409838","-81.936541","Mercedes-Benz of North Olmsted","GS0012363","(440) 716-2700","(440) 716-2720","28450 Lorain Road","","North Olmsted","oh","44070","CENTRAL","","","","","","","mb","","","","www.mbzno.com/service/schedule-service/","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"55146","43.075221","-77.643204","Mercedes-Benz of Rochester","GS0030090","(585) 424-4740","(585) 334-2088","4296 West Henrietta Road","","Rochester","ny","14623","NORTHEAST","","","","","","","mb","","","","www.mercedesbenzrochester.com/schedule-service.htm","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"32571","32.420357","-93.721299","Holmes European Motors, Inc.","GS0012317","(318) 212-1212","(318) 212-1312","1221 East Bert Kouns Ind. Loop","","Shreveport","la","71135","Southern","","","","","","","mb","","","","www.holmesmercedes.com/service/schedule-service/","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"62214","41.644609","-81.393286","Mercedes-Benz of Willoughby","GS0002874","(440) 946-6900","(440) 946-4328","38750 Mentor Avenue","","Willoughby","oh","44094","CENTRAL","","","","","","","mb","","","","www.mercedesbenzofwilloughby.com/schedule-service.htm","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"14125","27.25672","-82.519227","Mercedes-Benz of Sarasota","GS0013463","(941) 923-3441","(941) 923-3689","4754 Clark Road","","Sarasota","fl","34233","SOUTHERN","","","","","","","mb","","","","www.sarasota.mercedesdealer.com/ServiceApptForm.htm","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"80136","37.207338","-79.95441","Mercedes-Benz of Roanoke","GS0038573","(540) 344-6284","(540) 345-6708","5040 Franklin Rd. S.W.","","Roanoke","va","24014","NORTHEAST","","","","","","","mb","","","","www.mercedesbenzofroanoke.com/service/schedule-service/","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"22140","37.741616","-88.965278","Mercedes-Benz of Marion","GS0032742","(618) 997-1313","(618) 993-8094","2608 West DeYoung St.","","Marion","il","62959","CENTRAL","","","","","","","mb","","","","www.mercedesbenzofmarion.com/schedule-car-maintenance-or-auto-repair-marion-il","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"5643","38.0503081","-121.3749662","Mercedes-Benz of Stockton","GS0002680","(209) 944-5511","(209) 944-0157","10777 Trinity Parkway","","Stockton","ca","95219","WESTERN","","","","","","","mb","","","","www.mbofstockton.com/schedule-service.htm","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"5138","38.65263","-121.066529","Mercedes-Benz of El Dorado Hills","GS0012532","1-888-773-3154","(916) 941-6800","1000 Mercedes Lane","","El Dorado Hills","ca","95762","WESTERN","","","","","","","mb","","","","www.mbofedh.com/service/schedule-service/","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"5103","37.695502","-120.994399","Mercedes-Benz of Modesto","GS0002664","(209) 522-8100","(209) 575-7550","3900 McHenry Ave","","Modesto","ca","95356","WESTERN","","","","","","","mb","","","","www.mbofmodesto.com/service/index.htm","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"14123","26.00786","-80.334609","Mercedes-Benz of Pembroke Pines","GS0012594","(954) 517-8600","(954) 517-8562","14199 Pines Blvd.","","Pembroke Pines","fl","33027","SOUTHERN","","","","","","","mb","","","","www.pembroke.mercedesdealer.com/ServiceApptForm.htm","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"17315","33.96522","-84.095396","Atlanta Classic Cars, Inc.","GS0002738","(770) 279-3600","(770) 279-3690","1705 Boggs Road","","Duluth","ga","30096","SOUTHERN","","","","","","","mb","","","","www.atlantaclassiccars.com/schedule-service.htm","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"5189","38.598512","-121.415359","Mercedes-Benz of Sacramento","GS0025561","1-888-479-0451","(916) 924-6718","1810 Howe Avenue","","Sacramento","ca","95825","WESTERN","","","","","","","mb","","","","www.mbsacramento.com/service/schedule-service/","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"14349","26.092601","-80.136634","Mercedes-Benz of Fort Lauderdale","GS0002727","(954) 462-4381","(954) 462-4441","2411 South Federal Highway","","Fort Lauderdale","fl","33316","SOUTHERN","","","","","","","mb","","","","www.fort-lauderdale.mercedesdealer.com/ServiceApptForm.htm","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"5146","34.077166","-118.393737","Mercedes-Benz of Beverly Hills","GS0002702","(310) 659-2980","(310) 854-3712","9250 Beverly Boulevard","","Beverly Hills","ca","90210","WESTERN","","","","","","","mb","","","","www.bhbenz.com/service/schedule-service/","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"14310","25.9416","-80.2131","Mercedes-Benz of Miami","GS0002718","(305) 919-8000","(305) 919-9015","1200 N. W. 167th Street","","Miami","fl","33169","SOUTHERN","","","","","","","mb","","","","www.miami.mercedesdealer.com/ServiceApptForm.htm","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"17303","32.013601","-81.113198","Critz, Inc.","GS0002736","(912) 354-7000","(912) 355-4521","7000 Abercorn St.","","Savannah","ga","31403","SOUTHERN","","","","","","","mb","","","","www.critz.mercedesdealer.com/xtime-scheduler.htm","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"45109","38.713556","-90.6923998","Mercedes-Benz of Chesterfield","GS0030078","(636) 300-2277","(636) 300-2299","951 Technology Drive","","O'Fallon","mo","63368","CENTRAL","","","","","","","mb","","","","www.plazamotorswest.com/service/schedule-appointment.htm","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"45101","38.6299","-90.28708","Mercedes-Benz of St. Louis","GS0002815","(314) 647-2400","(314) 833-6007","1048 Hampton Avenue","","St Louis","mo","63139","CENTRAL","","","","","","","mb","","","","www.mbstl.com/schedule-service-appointment.htm","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"17135","33.9405971","-83.5008918","Mercedes-Benz of Athens","GS0032739","(706) 549-6585","(706) 549-9221","4735 Atlanta Highway","","Athens","ga","30606","SOUTHERN","","","","","","","mb","","","","www.mercedesbenzofathens.com/service/schedule-service/","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"72319","32.2917398","-80.9199572","Mercedes-Benz of Hilton Head","GS0002913","(843) 815-0300","(843) 815-0359","155 Fording Island Rd.","","Bluffton","sc","29910","SOUTHERN","","","","","","","mb","","","","www.mercedesbenzhiltonhead.com/service/index.htm","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"65100","36.02445","-95.886399","Jackie Cooper Imports","GS0002883","(918) 249-9393","(918) 362-1357","9393 S. Memorial","","Tulsa","ok","74133","CENTRAL","","","","","","","mb","","","","www.jackiecoopermercedes.com/service-request.htm","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"5179","34.151514","-118.653951","Mercedes-Benz of Calabasas","GS0002669","(877) 256-1108","(818) 223-3575","24181 Calabasas Road","","Calabasas","ca","91302","WESTERN","","","","","","","mb","","","","calabasasmbz.net/service/appointment-form.htm","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"45102","38.67081","-90.444278","Plaza Motor Company","GS0002816","(314) 301-1715","(314) 301-1723","11830 Olive Boulevard","","Creve Coeur","mo","63141","CENTRAL","","","","","","","mb","","","","www.plazamercedesbenz.com/service/schedule-appointment.htm","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"5133","38.7918575","-121.2229219","Mercedes-Benz of Rocklin","GS0002671","(916) 567-4300","(916) 630-2173","4747 Granite Drive","","Rocklin","ca","95677","Western","","","","","","","mb","","","","www.mbofrocklin.com/service/schedule-service/","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"5759","33.85949","-117.799146","Mercedes-Benz of Anaheim","GS0002699","(714) 777-1900","(714) 777-8091","5395 E La Palma","","Anaheim","ca","92807","WESTERN","","","","","","","mb","","","","www.anaheimmercedes.com/serviceappmt.html","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"12202","38.945165","-75.426688","I.G. Burton & Co., Inc.","GS0002712","(302) 424-3042","(302) 424-6450","509 Bay Road","","Milford","de","19963","NORTHEAST","","","","","","","mb","","","","www.igburtonmb.com/service/index.htm","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"67231","40.188509","-80.216014","John Sisson Motors, Inc.","GS0002897","(724) 206-6000","(724) 206-6020","470 Washington Road","","Washington","pa","15301","Northeast","","","","","","","mb","","","","www.johnsissonmercedes.com/schedule-car-maintenance-or-auto-repair-washington-pa","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"74121","35.021407","-89.737077","Mercedes-Benz of Collierville","GS0039276","(901) 316-3535","(901) 316-3575","4651 S. Houston Levee Road","","Collierville","tn","38017","SOUTHERN","","","","","","","mb","","","","www.mbcollierville.com/service/schedule-service/","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"4100","36.114472","-94.14498","Mercedes-Benz of Northwest Arkansas","GS0002661","888-615-1240","(479) 521-7296","2400 SE Moberly Lane","","Bentonville","ar","72712","SOUTHERN","","","","","","","mb","","","","www.mbofnwa.com/service-scheduler.htm","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"14141","28.09307","-80.613483","Mercedes-Benz of Melbourne","GS0002713","(321) 956-0600","(321) 956-0700","509 East Nasa Blvd.","","Melbourne","fl","32901","SOUTHERN","","","","","","","mb","","","","www.mbmelbourne.com/schedule-service-melbourne-fl.html","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"14124","28.488752","-81.433275","Mercedes-Benz of South Orlando","GS0013407","(407) 367-2700","(407) 367-2760","4301 Millenia Blvd","","Orlando","fl","32839","SOUTHERN","","","","","","","mb","","","","www.southorlandomercedesbenz.com/schedule-car-maintenance-or-auto-repair-orlando-fl","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"14114","30.45927","-84.358239","Capital Eurocars, Inc.","GS0002714","(850) 574-3777","(850) 575-7898","3705 West Tennessee Street","","Tallahassee","fl","32304","SOUTHERN","","","","","","","mb","","","","www.capitalmercedes.com/Service-Appointment.html","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"85210","39.268541","-81.521435","Astorg Motor Co.","GS0002960","(304) 422-6403","(304) 420-2346","2028 Seventh Street","","Parkersburg","wv","26102","NORTHEAST","","","","","","","mb","","","","www.astorgmercedesbenz.com/service/schedule-service/","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"15317","26.260565","-80.127521","Mercedes-Benz of Pompano","GS0002731","(954) 943-5000","(954) 786-2716","350 West Copans Road","","Pompano Beach","fl","33064","SOUTHERN","","","","","","","mb","","","","www.pompano.mercedesdealer.com/ServiceApptForm.htm","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"22439","40.137254","-88.248985","Sullivan-Parkhill Imports, Inc.","GS0002760","(217) 352-4161","(217) 359-5001","401 W. Marketview Dr.","","Champaign","il","61822","Central","","","","","","","mb","","","","www.sullivanparkhillmb.com/schedule-service/","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"14320","28.634114","-81.361257","Mercedes-Benz of Orlando","GS0002721","(407) 645-4222","(407) 645-4829","810 N. Orlando Ave.","","Maitland","fl","32751","SOUTHERN","","","","","","","mb","","","","www.orlando.mercedesdealer.com/ServiceApptForm.htm","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"22110","42.318755","-88.986849","Napleton's Autowerks, Inc.","GS0002748","(815) 513-6271","(815) 636-6625","6600 E. Riverside Dr.","","Loves Park","il","61111","CENTRAL","","","","","","","mb","","","","www.lovesparkmercedes.com/service/schedule-appointment.htm","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"49120","39.4269173","-119.7607684","Mercedes-Benz of Reno","GS0043218","(775) 326-4000","(775) 851-0281","11500 South Virginia Street","","Reno","nv","89511","WESTERN","","","","","","","mb","","","","www.reno.mercedesdealer.com/ServiceApptForm.htm","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"14161","26.281173","-80.200094","Mercedes-Benz of Coconut Creek","GS0030941","(954) 406-1167","(954) 590-3075","4250 N. State Road 7","","Coconut Creek","fl","33073","SOUTHERN","","","","","","","mb","","","","www.coconutcreek.mercedesdealer.com/ServiceApptForm.htm","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"85220","39.605753","-79.967813","Mercedes-Benz of Morgantown","GS0002961","(304) 296-9224","1-304-296-5399","60 Don Knotts Blvd.","","Morgantown","wv","26507","NORTHEAST","","","","","","","mb","","","","www.morgantown.mercedesdealer.com/service/index.htm","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"84614","46.240012","-119.131998","Mercedes-Benz of Tri-Cities","GS0002957","(509) 547-5555","(509) 547-5970","6901 West Clearwater Ave.","","Kennewick","wa","99336","WESTERN","","","","","","","mb","","","","www.tri-cities.mercedesdealer.com/service-scheduler.htm","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"62106","41.403115","-81.551853","Mercedes-Benz of Bedford","GS0002871","1-888-429-2144","1-440-232-0500","18122 Rockside Road","","Bedford","oh","44146","CENTRAL","","","","","","","mb","","","","www.mbofbedford.com/service/schedule-service/","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"62103","41.0640383","-81.4787101","Mercedes-Benz of Akron","GS0002872","(330) 733-7511","(330) 733-5666","1361 East Market Street","","Akron","oh","44305","CENTRAL","","","","","","","mb","","","","www.mercedesbenzofakron.com/service/schedule-service/","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"84611","46.5787072","-120.4933399","Mercedes-Benz of Yakima","GS0002955","(509) 248-4700","(509) 575-1194","1730 South First Street","","Yakima","wa","98901","WESTERN","","","","","","","mb","","","","www.stevehahnmercedesbenz.com/schedule-car-maintenance-or-auto-repair-yakima-wa","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"56119","43.03828","-76.018748","Mercedes-Benz of Syracuse","GS0002859","(315) 637-4500","(315) 637-5041","5433 North Burdick Street","","Fayetteville","ny","13066","NORTHEAST","","","","","","","mb","","","","www.romanomercedes.com/service/schedule-service.htm","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"45421","37.146377","-93.296077","Elite Automotive Group","GS0002819","(417) 889-5750","(417) 887-6348","3727 S. Campbell","","Springfield","mo","65807","CENTRAL","","","","","","","mb","","","","www.elitemercedes.com/service/appointment-form.htm","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"34105","38.39183","-75.575489","Mercedes-Benz of Salisbury","GS0002788","(410) 548-3411","(410) 749-4626","2013 N. Salisbury Blvd.","","Salisbury","md","21801","NORTHEAST","","","","","","","mb","","","","www.pohankamercedesmd.com/serviceappmt.aspx","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"78102","40.5415438","-111.9010844","Mercedes-Benz of Draper","GS0014244","(801) 222-4400","(801) 222-4408","11548 S. Lone Peak Parkway","","Draper","ut","84020","WESTERN","","","","","","","mb","","","","www.mbdraper.com/service/schedule-service","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"74311","36.5563125","-82.5377757","Mercedes-Benz of Kingsport","GS0002917","(423) 224-2260","(423) 224-2261","867 E Stone Dr","","Kingsport","tn","37660","SOUTHERN","","","","","","","mb","","","","www.kingsport.mercedesdealer.com/schedule-service-appointment.htm","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"75565","29.527733","-98.498089","Mercedes-Benz of San Antonio","GS0002938","(210) 366-9600","(210) 344-2756","9600 San Pedro","","San Antonio","tx","78216","CENTRAL","","","","","","","mb","","","","www.mbofsa.com/service/schedule-service/","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"65101","35.4804248","-97.5144241","Mercedes-Benz of Oklahoma City","GS0002884","(405) 236-1224","(405) 272-1772","1225 North Broadway Avenue","","Oklahoma City","ok","73146","CENTRAL","","","","","","","mb","","","","www.mercedesbenzofokc.com/service/scheduler.htm","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"71100","41.698795","-71.496644","Mercedes-Benz of Warwick","GS0012552","(401) 821-1510","(401) 822-8270","1557 Bald Hill Road","","Warwick","ri","2886","NORTHEAST","","","","","","","mb","","","","www.warwickmb.com/service/schedule-service/","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"78602","40.75683","-111.888199","Mercedes-Benz of Salt Lake City","GS0002941","(801) 257-3000","(801) 257-3060","575 South State St.","","Salt Lake City","ut","84111","WESTERN","","","","","","","mb","","","","www.kengarffmercedes.com/service/schedule-service","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"84116","47.61806","-122.179927","Mercedes-Benz of Bellevue","GS0042535","(425) 455-8535","(425) 637-5586","11850 Bellevue - Redmond Rd.","","Bellevue","wa","98005","WESTERN","","","","","","","mb","","","","www.bellevue.mercedesdealer.com/ServiceApptForm.htm","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"33102","43.59934","-70.321658","Prime Motor Cars","GS0002785","(207) 510-2250","(207) 781-4942","137 U.S. Route One","","Scarborough","me","4074","NORTHEAST","","","","","","","mb","","","","www.primemb.mercedesdealer.com/schedule-service.htm","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"3703","33.505675","-111.925983","Mercedes-Benz of Scottsdale","GS0002657","(480) 748-4800","1-602-234-3090","4725 North Scottsdale Road","","Scottsdale","az","85251","WESTERN","","","","","","","mb","","","","www.mbscottsdale.com/schedule-car-maintenance-or-auto-repair-scottsdale-az","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"5746","33.794874","-116.50219","Mercedes-Benz of Palm Springs","GS0002693","(760) 328-6525","(760) 328-0153","4095 East Palm Canyon Drive","","Palm Springs","ca","92264","WESTERN","","","","","","","mb","","","","www.mercedesofpalmsprings.com/service/schedule-service/","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"22470","39.802905","-89.65284","Isringhausen Imports, Inc.","GS0002764","(217) 528-2277","(217) 528-8146","229 East Jefferson St","","Springfield","il","62701","Central","","","","","","","mb","","","","www.isringhausen.mercedesdealer.com/service/schedule-service/","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
"68206","40.3032","-79.50695","Bud Smail Motorcars, Ltd.","GS0002905","(724) 838-1200","(724) 834-0587","Route 30 East","","Greensburg","pa","15601","NORTHEAST","","","","","","","mb","","","","www.smailmercedesbenz.com/schedule-mercedes-benz-service.htm","","us","en","StarEai","10/1/2018","StarEai","10/1/2018"
